date,longitude,latitude,cape
2020-12-28 16:00:00,100.10249300000001,-0.534895,263.12372
2021-01-02 22:00:00,100.10249300000001,-0.534895,412.59067
2021-01-02 22:00:00,100.10249300000001,-0.534895,412.59067
2021-01-08 10:00:00,100.10249300000001,-0.534895,252.13023
2021-01-08 12:00:00,100.10249300000001,-0.534895,213.94713
2021-01-08 13:00:00,100.10249300000001,-0.534895,240.69078
2021-01-08 13:00:00,100.10249300000001,-0.534895,240.69078
2021-01-08 13:00:00,100.10249300000001,-0.534895,240.69078
2021-02-22 12:00:00,100.10249300000001,-0.534895,1354.6406
2021-02-23 20:00:00,100.10249300000001,-0.534895,284.60303
2021-02-23 20:00:00,100.10249300000001,-0.534895,284.60303
2021-02-23 21:00:00,100.10249300000001,-0.534895,256.5127
2021-03-06 10:00:00,100.10249300000001,-0.534895,345.69965
2021-03-06 11:00:00,100.10249300000001,-0.534895,231.79732
2021-03-10 13:00:00,100.10249300000001,-0.534895,1134.0122
2021-03-24 13:00:00,100.10249300000001,-0.534895,1648.565
2021-03-24 14:00:00,100.10249300000001,-0.534895,1663.5513
2021-03-25 11:00:00,100.10249300000001,-0.534895,1788.4438
2021-04-16 20:00:00,100.10249300000001,-0.534895,523.47534
2021-04-16 20:00:00,100.10249300000001,-0.534895,523.47534
2021-04-21 18:00:00,100.10249300000001,-0.534895,545.0242
2021-04-29 13:00:00,100.10249300000001,-0.534895,394.9285
2021-04-29 13:00:00,100.10249300000001,-0.534895,394.9285
2021-04-29 13:00:00,100.10249300000001,-0.534895,394.9285
2021-04-29 14:00:00,100.10249300000001,-0.534895,354.80447
2021-05-04 16:00:00,100.10249300000001,-0.534895,652.101
2021-05-04 18:00:00,100.10249300000001,-0.534895,308.58832
2021-05-04 18:00:00,100.10249300000001,-0.534895,308.58832
2021-05-05 22:00:00,100.10249300000001,-0.534895,39.50433
2021-05-11 15:00:00,100.10249300000001,-0.534895,806.9682
2021-05-11 15:00:00,100.10249300000001,-0.534895,806.9682
2021-05-16 15:00:00,100.10249300000001,-0.534895,55.24847
2021-05-16 15:00:00,100.10249300000001,-0.534895,55.24847
2021-05-30 13:00:00,100.10249300000001,-0.534895,211.83246
2021-06-03 16:00:00,100.10249300000001,-0.534895,675.4583
2021-06-03 16:00:00,100.10249300000001,-0.534895,675.4583
2021-06-04 07:00:00,100.10249300000001,-0.534895,705.29865
2021-06-04 08:00:00,100.10249300000001,-0.534895,759.0506
2021-06-04 09:00:00,100.10249300000001,-0.534895,728.81525
2021-06-04 23:00:00,100.10249300000001,-0.534895,377.055
2021-08-03 15:00:00,100.10249300000001,-0.534895,503.716
2021-08-11 10:00:00,100.10249300000001,-0.534895,238.84296
2021-08-11 10:00:00,100.10249300000001,-0.534895,238.84296
2021-08-14 14:00:00,100.10249300000001,-0.534895,268.0705
2021-08-17 10:00:00,100.10249300000001,-0.534895,43.840996
2021-08-17 10:00:00,100.10249300000001,-0.534895,43.840996
2021-08-17 10:00:00,100.10249300000001,-0.534895,43.840996
2021-08-17 10:00:00,100.10249300000001,-0.534895,43.840996
2021-08-17 11:00:00,100.10249300000001,-0.534895,134.26385
2021-08-17 11:00:00,100.10249300000001,-0.534895,134.26385
2021-08-17 11:00:00,100.10249300000001,-0.534895,134.26385
2021-08-17 11:00:00,100.10249300000001,-0.534895,134.26385
2021-08-23 10:00:00,100.10249300000001,-0.534895,400.50702
2021-08-31 11:00:00,100.10249300000001,-0.534895,475.85858
2021-09-06 10:00:00,100.10249300000001,-0.534895,351.27203
2021-09-09 16:00:00,100.10249300000001,-0.534895,434.4571
2021-09-28 08:00:00,100.10249300000001,-0.534895,920.59625
2021-09-28 08:00:00,100.10249300000001,-0.534895,920.59625
2021-09-29 11:00:00,100.10249300000001,-0.534895,122.71883
2021-09-29 11:00:00,100.10249300000001,-0.534895,122.71883
2021-10-18 10:00:00,100.10249300000001,-0.534895,215.45125
2021-10-18 10:00:00,100.10249300000001,-0.534895,215.45125
2021-10-18 10:00:00,100.10249300000001,-0.534895,215.45125
2021-10-18 11:00:00,100.10249300000001,-0.534895,398.72568
2021-10-30 11:00:00,100.10249300000001,-0.534895,239.17586
2021-11-05 00:00:00,100.10249300000001,-0.534895,78.773506
2021-12-01 18:00:00,100.10249300000001,-0.534895,337.37463
2021-12-08 13:00:00,100.10249300000001,-0.534895,970.19446
2021-12-08 13:00:00,100.10249300000001,-0.534895,970.19446
2021-12-08 13:00:00,100.10249300000001,-0.534895,970.19446
2021-12-09 12:00:00,100.10249300000001,-0.534895,486.47327
2021-12-09 12:00:00,100.10249300000001,-0.534895,486.47327
2021-12-14 12:00:00,100.10249300000001,-0.534895,252.70714
2021-12-17 13:00:00,100.10249300000001,-0.534895,384.3219
