date,longitude,latitude,K_index
2021-05-09 08:20:00,100.7943,-1.095582,37.60613329066634
2021-05-10 09:50:00,100.7943,-1.095582,37.12305002259822
2021-05-10 10:00:00,100.7943,-1.095582,37.12305002259822
2021-05-10 10:10:00,100.7943,-1.095582,37.12305002259822
2021-05-15 16:40:00,100.7943,-1.095582,37.20668258997626
2021-05-15 16:50:00,100.7943,-1.095582,37.20668258997626
2021-05-16 09:10:00,100.7943,-1.095582,35.88835523775701
2021-05-16 11:40:00,100.7943,-1.095582,39.818998321750506
2021-05-16 11:50:00,100.7943,-1.095582,39.818998321750506
2021-05-16 12:00:00,100.7943,-1.095582,39.818998321750506
2021-05-16 12:10:00,100.7943,-1.095582,39.818998321750506
2021-05-19 08:50:00,100.7943,-1.095582,37.78446133183582
2021-05-19 10:30:00,100.7943,-1.095582,36.04456191162248
2021-05-19 11:50:00,100.7943,-1.095582,36.896576703232746
2021-05-20 07:00:00,100.7943,-1.095582,36.16522376926788
2021-05-20 07:10:00,100.7943,-1.095582,36.16522376926788
2021-05-20 07:20:00,100.7943,-1.095582,36.16522376926788
2021-05-30 07:50:00,100.7943,-1.095582,37.11249425961788
2021-06-04 10:20:00,100.7943,-1.095582,37.12715778612053
2021-06-04 10:30:00,100.7943,-1.095582,38.36057840270887
2021-06-13 05:40:00,100.7943,-1.095582,37.736584582336505
2021-06-14 14:20:00,100.7943,-1.095582,36.808733088652914
2021-06-15 06:30:00,100.7943,-1.095582,34.97031290493912
2021-06-25 09:50:00,100.7943,-1.095582,34.83867223954763
2021-06-25 15:00:00,100.7943,-1.095582,36.9822398268534
2021-06-27 08:50:00,100.7943,-1.095582,35.02988336325485
2021-06-28 13:10:00,100.7943,-1.095582,36.13426021007555
2021-07-07 08:40:00,100.7943,-1.095582,35.114631787399766
2021-08-10 09:50:00,100.7943,-1.095582,36.21139444679769
2021-08-10 10:30:00,100.7943,-1.095582,36.83821281639003
2021-08-10 10:50:00,100.7943,-1.095582,36.83821281639003
2021-08-10 11:00:00,100.7943,-1.095582,36.83821281639003
2021-08-10 11:20:00,100.7943,-1.095582,36.83821281639003
2021-08-14 12:30:00,100.7943,-1.095582,36.76096409911807
2021-08-20 09:10:00,100.7943,-1.095582,34.447922974487945
2021-08-20 09:20:00,100.7943,-1.095582,34.447922974487945
2021-08-21 07:20:00,100.7943,-1.095582,37.65018826074112
2021-08-31 11:20:00,100.7943,-1.095582,36.84290447382674
2021-08-31 11:30:00,100.7943,-1.095582,36.62531928069611
2021-08-31 11:40:00,100.7943,-1.095582,36.62531928069611
2021-09-16 06:00:00,100.7943,-1.095582,37.331055342211926
2021-09-21 05:50:00,100.7943,-1.095582,34.68692448407214
2021-09-21 06:00:00,100.7943,-1.095582,34.68692448407214
2021-09-21 06:10:00,100.7943,-1.095582,34.68692448407214
2021-10-17 08:50:00,100.7943,-1.095582,35.93944708001347
2021-10-17 09:00:00,100.7943,-1.095582,35.93944708001347
2021-10-18 14:30:00,100.7943,-1.095582,37.26975626248944
