date,longitude,latitude,cin
2018-02-17 10:00:00,100.2985,-0.54585,29.176149333055946
2018-07-27 06:00:00,100.2985,-0.54585,0.2899304295598881
2018-09-18 10:00:00,100.2985,-0.54585,0.7477152483963323
2018-09-18 10:00:00,100.2985,-0.54585,0.7477152483963323
2018-09-23 10:00:00,100.2985,-0.54585,21.83633680327398
2018-09-23 10:00:00,100.2985,-0.54585,21.83633680327398
2018-09-26 08:00:00,100.2985,-0.54585,10.590089273646754
2018-09-29 08:00:00,100.2985,-0.54585,17.777311236271487
2018-10-01 08:00:00,100.2985,-0.54585,8.66739234882715
2018-10-15 06:00:00,100.2985,-0.54585,23.041834746608572
2018-10-25 11:00:00,100.2985,-0.54585,17.27374639590647
2018-10-25 11:00:00,100.2985,-0.54585,17.27374639590647
2018-10-25 11:00:00,100.2985,-0.54585,17.27374639590647
2018-10-25 11:00:00,100.2985,-0.54585,17.27374639590647
2018-10-28 06:00:00,100.2985,-0.54585,2.395740729412978
2018-10-29 06:00:00,100.2985,-0.54585,34.53223296903889
2018-10-29 13:00:00,100.2985,-0.54585,71.47546550091653
2018-10-30 06:00:00,100.2985,-0.54585,26.749891543488445
2018-11-29 06:00:00,100.2985,-0.54585,65.46322146493492
2019-01-12 06:00:00,100.2985,-0.54585,28.12324677001226
2019-01-13 07:00:00,100.2985,-0.54585,39.55260746551022
2019-01-13 07:00:00,100.2985,-0.54585,39.55260746551022
2019-01-21 06:00:00,100.2985,-0.54585,102.04023369790565
2019-02-05 07:00:00,100.2985,-0.54585,123.35778377441841
2019-02-05 07:00:00,100.2985,-0.54585,123.35778377441841
2019-02-23 11:00:00,100.2985,-0.54585,63.3879557031691
2019-03-03 09:00:00,100.2985,-0.54585,9.78133462832642
2019-03-07 13:00:00,100.2985,-0.54585,105.48886702176088
2019-03-07 14:00:00,100.2985,-0.54585,265.8508660527882
2019-04-06 07:00:00,100.2985,-0.54585,13.580949825786945
2019-04-06 07:00:00,100.2985,-0.54585,13.580949825786945
2019-06-01 07:00:00,100.2985,-0.54585,40.57498617198945
2019-07-05 10:00:00,100.2985,-0.54585,59.40519757028005
2019-07-26 13:00:00,100.2985,-0.54585,83.07266771702575
2019-08-23 13:00:00,100.2985,-0.54585,
2019-08-23 14:00:00,100.2985,-0.54585,75.51923130578808
2019-08-23 14:00:00,100.2985,-0.54585,75.51923130578808
2019-09-01 08:00:00,100.2985,-0.54585,11.337802801181851
2019-09-01 08:00:00,100.2985,-0.54585,11.337802801181851
2019-10-18 06:00:00,100.2985,-0.54585,5.432378975446625
2019-11-19 10:00:00,100.2985,-0.54585,72.9708796998413
2019-11-23 07:00:00,100.2985,-0.54585,7.461890490458643
2019-11-24 11:00:00,100.2985,-0.54585,9.201472314327646
2019-11-24 18:00:00,100.2985,-0.54585,31.693960107160194
2020-01-09 11:00:00,100.2985,-0.54585,5.676531428724672
2020-01-16 19:00:00,100.2985,-0.54585,27.879093656289797
2020-01-16 20:00:00,100.2985,-0.54585,
2020-01-16 20:00:00,100.2985,-0.54585,
2020-01-16 20:00:00,100.2985,-0.54585,
2020-02-05 10:00:00,100.2985,-0.54585,27.177154818428562
2020-02-13 09:00:00,100.2985,-0.54585,44.20674759419296
2020-02-13 09:00:00,100.2985,-0.54585,44.20674759419296
2020-02-14 09:00:00,100.2985,-0.54585,22.58404780632725
2020-02-14 09:00:00,100.2985,-0.54585,22.58404780632725
2020-03-02 10:00:00,100.2985,-0.54585,9.445630923428894
2020-03-02 11:00:00,100.2985,-0.54585,10.269643957663561
2020-03-02 11:00:00,100.2985,-0.54585,10.269643957663561
2020-03-18 09:00:00,100.2985,-0.54585,3.097678659695248
2020-03-18 09:00:00,100.2985,-0.54585,3.097678659695248
2020-03-19 09:00:00,100.2985,-0.54585,113.05764022812008
2020-03-24 07:00:00,100.2985,-0.54585,15.67150718209075
2020-03-29 11:00:00,100.2985,-0.54585,42.89445631310241
2020-04-07 21:00:00,100.2985,-0.54585,75.29033516008371
2020-04-09 12:00:00,100.2985,-0.54585,108.12876264878463
2020-04-09 13:00:00,100.2985,-0.54585,137.99158913363016
2020-04-09 13:00:00,100.2985,-0.54585,137.99158913363016
2020-04-09 13:00:00,100.2985,-0.54585,137.99158913363016
2020-04-10 10:00:00,100.2985,-0.54585,36.25655378643279
2020-04-12 10:00:00,100.2985,-0.54585,80.17337270487195
2020-04-14 10:00:00,100.2985,-0.54585,44.176230304386195
2020-04-22 17:00:00,100.2985,-0.54585,0.25941138594697577
2020-04-24 13:00:00,100.2985,-0.54585,0.25941138594697577
2020-05-12 11:00:00,100.2985,-0.54585,216.10501617844346
2020-05-12 12:00:00,100.2985,-0.54585,169.8076981488923
2020-05-16 09:00:00,100.2985,-0.54585,101.30781000299402
2020-06-03 19:00:00,100.2985,-0.54585,85.46844013278718
2020-06-17 07:00:00,100.2985,-0.54585,60.15293541031929
2020-06-18 06:00:00,100.2985,-0.54585,77.02993855863122
2020-07-12 12:00:00,100.2985,-0.54585,81.77561962194517
2020-07-28 06:00:00,100.2985,-0.54585,137.25913350394114
2020-08-21 06:00:00,100.2985,-0.54585,1.5869872002006673
2020-08-21 08:00:00,100.2985,-0.54585,1.892177037568672
2020-08-21 08:00:00,100.2985,-0.54585,1.892177037568672
2020-10-31 09:00:00,100.2985,-0.54585,0.8087533135833382
2020-11-20 10:00:00,100.2985,-0.54585,
2020-11-20 10:00:00,100.2985,-0.54585,
2020-11-24 07:00:00,100.2985,-0.54585,
2021-01-01 08:00:00,100.2985,-0.54585,78.90682771413248
2021-01-01 08:00:00,100.2985,-0.54585,78.90682771413248
2021-01-01 08:00:00,100.2985,-0.54585,78.90682771413248
2021-01-02 23:00:00,100.2985,-0.54585,37.99613250151043
2021-02-02 06:00:00,100.2985,-0.54585,152.19817449749485
2021-03-03 09:00:00,100.2985,-0.54585,8.63687195135202
2021-03-09 07:00:00,100.2985,-0.54585,69.33912678051155
2021-03-12 08:00:00,100.2985,-0.54585,23.560654058671787
2021-03-21 07:00:00,100.2985,-0.54585,2.1668478066653734
2021-03-21 07:00:00,100.2985,-0.54585,2.1668478066653734
2021-03-30 11:00:00,100.2985,-0.54585,44.160966783499646
2021-04-10 09:00:00,100.2985,-0.54585,29.908605012699923
2021-04-10 09:00:00,100.2985,-0.54585,29.908605012699923
2021-04-10 09:00:00,100.2985,-0.54585,29.908605012699923
2021-04-10 09:00:00,100.2985,-0.54585,29.908605012699923
2021-05-08 09:00:00,100.2985,-0.54585,23.24020565289362
2021-05-24 07:00:00,100.2985,-0.54585,50.47839768879834
2021-06-04 07:00:00,100.2985,-0.54585,15.076377835555604
2021-06-04 07:00:00,100.2985,-0.54585,15.076377835555604
2021-06-04 07:00:00,100.2985,-0.54585,15.076377835555604
2021-08-07 09:00:00,100.2985,-0.54585,205.07237315121034
2021-08-07 09:00:00,100.2985,-0.54585,205.07237315121034
2021-08-10 12:00:00,100.2985,-0.54585,
2021-08-13 09:00:00,100.2985,-0.54585,8.057014153815203
2021-08-23 12:00:00,100.2985,-0.54585,9.82711574499308
2021-08-23 12:00:00,100.2985,-0.54585,9.82711574499308
2021-08-27 08:00:00,100.2985,-0.54585,1.3123167115683714
2021-08-27 08:00:00,100.2985,-0.54585,1.3123167115683714
2021-08-27 08:00:00,100.2985,-0.54585,1.3123167115683714
2021-09-17 10:00:00,100.2985,-0.54585,70.86507407724059
2021-09-17 10:00:00,100.2985,-0.54585,70.86507407724059
2021-09-18 08:00:00,100.2985,-0.54585,9.96444739233732
2021-09-24 07:00:00,100.2985,-0.54585,110.70760383777241
2021-09-28 05:00:00,100.2985,-0.54585,
2021-09-29 09:00:00,100.2985,-0.54585,
2021-12-09 21:00:00,100.2985,-0.54585,3.982727619356865
2021-12-14 06:00:00,100.2985,-0.54585,20.23408666143257
2021-12-27 05:00:00,100.2985,-0.54585,124.91420218128155
2021-12-30 08:00:00,100.2985,-0.54585,23.545396438080843
2021-12-31 05:00:00,100.2985,-0.54585,0.5646013983005673
2021-12-31 15:00:00,100.2985,-0.54585,122.77787329312133
2022-01-01 12:00:00,100.2985,-0.54585,35.85980838256546
2022-01-06 09:00:00,100.2985,-0.54585,
2022-01-06 09:00:00,100.2985,-0.54585,
2022-01-06 09:00:00,100.2985,-0.54585,
2022-01-19 07:00:00,100.2985,-0.54585,53.05725688842716
2022-01-22 10:00:00,100.2985,-0.54585,86.36872990377412
2022-01-22 10:00:00,100.2985,-0.54585,86.36872990377412
2022-01-29 07:00:00,100.2985,-0.54585,214.1059450258398
2022-02-03 11:00:00,100.2985,-0.54585,5.722309466609147
2022-02-05 10:00:00,100.2985,-0.54585,55.02572396871477
2022-02-27 15:00:00,100.2985,-0.54585,46.205738335097635
2022-02-28 13:00:00,100.2985,-0.54585,151.84719255920083
2022-02-28 14:00:00,100.2985,-0.54585,129.23262731868073
2022-02-28 15:00:00,100.2985,-0.54585,159.3853809727076
2022-03-06 09:00:00,100.2985,-0.54585,62.06035594388902
2022-03-10 14:00:00,100.2985,-0.54585,35.37150358845241
2022-03-10 14:00:00,100.2985,-0.54585,35.37150358845241
2022-04-20 13:00:00,100.2985,-0.54585,30.00016264341508
2022-04-20 14:00:00,100.2985,-0.54585,47.594357708832376
2022-04-24 08:00:00,100.2985,-0.54585,136.78609245069202
2022-06-06 12:00:00,100.2985,-0.54585,35.615658053653306
2022-06-09 06:00:00,100.2985,-0.54585,47.96058818797661
2022-06-11 11:00:00,100.2985,-0.54585,6.225873827810631
2022-06-17 08:00:00,100.2985,-0.54585,57.284138635531065
2022-06-19 07:00:00,100.2985,-0.54585,
2022-06-19 07:00:00,100.2985,-0.54585,
2022-06-19 08:00:00,100.2985,-0.54585,118.64256146632721
2022-06-23 07:00:00,100.2985,-0.54585,99.70553019723548
2022-06-23 08:00:00,100.2985,-0.54585,40.605512384832195
2022-07-14 11:00:00,100.2985,-0.54585,83.05744411883217
2022-07-24 06:00:00,100.2985,-0.54585,49.761221045123136
2022-08-18 11:00:00,100.2985,-0.54585,103.67298949256781
2022-08-28 08:00:00,100.2985,-0.54585,7.034625875205165
2022-08-28 09:00:00,100.2985,-0.54585,2.563594683054987
2022-09-12 09:00:00,100.2985,-0.54585,56.91791664757625
2022-09-12 09:00:00,100.2985,-0.54585,56.91791664757625
